File ID,Table ID,Sequence Number,Line Number,Start Position,Total Number of Cells in Table,Total Number of Cells in Sequence,Table Title,Subject Area
ACSSF,B07413,2,8,0,,0,Householder lived in owner-occupied housing units,
ACSSF,B07413,2,9,0,,0,Householder lived in renter-occupied housing units,
ACSSF,B07413,2,10,0,,0,Moved to different county within same state:,
ACSSF,B07413,2,11,0,,0,Householder lived in owner-occupied housing units,
ACSSF,B07413,2,12,0,,0,Householder lived in renter-occupied housing units,
ACSSF,B07413,2,13,0,,0,Moved to different state:,
ACSSF,B07413,2,14,0,,0,Householder lived in owner-occupied housing units,
ACSSF,B07413,2,15,0,,0,Householder lived in renter-occupied housing units,
ACSSF,C07408,2,0,162,25 CELLS,180,GEOGRAPHICAL MOBILITY IN THE PAST YEAR BY MARITAL STATUS FOR RESIDENCE 1 YEAR AGO IN THE UNITED STATES,Residence Last Year - Migration
ACSSF,C07408,2,0,0,,0,Universe: Population 15 years and over in the United States,
ACSSF,C07408,2,1,0,,0,Total living in area 1 year ago:,
ACSSF,C07408,2,2,0,,0,Never married,
ACSSF,C07408,2,3,0,,0,"Now married, except separated",
ACSSF,C07408,2,4,0,,0,Divorced or separated,
ACSSF,C07408,2,5,0,,0,Widowed,
ACSSF,C07408,2,6,0,,0,Same house:,
ACSSF,C07408,2,7,0,,0,Never married,
ACSSF,C07408,2,8,0,,0,"Now married, except separated",
ACSSF,C07408,2,9,0,,0,Divorced or separated,
ACSSF,C07408,2,10,0,,0,Widowed,
ACSSF,C07408,2,11,0,,0,Moved within same county:,
ACSSF,C07408,2,12,0,,0,Never married,
ACSSF,C07408,2,13,0,,0,"Now married, except separated",
ACSSF,C07408,2,14,0,,0,Divorced or separated,
ACSSF,C07408,2,15,0,,0,Widowed,
ACSSF,C07408,2,16,0,,0,Moved to different county within same state:,
ACSSF,C07408,2,17,0,,0,Never married,
ACSSF,C07408,2,18,0,,0,"Now married, except separated",
ACSSF,C07408,2,19,0,,0,Divorced or separated,
ACSSF,C07408,2,20,0,,0,Widowed,
ACSSF,C07408,2,21,0,,0,Moved to different state:,
ACSSF,C07408,2,22,0,,0,Never married,
ACSSF,C07408,2,23,0,,0,"Now married, except separated",
ACSSF,C07408,2,24,0,,0,Divorced or separated,
ACSSF,C07408,2,25,0,,0,Widowed,
ACSSF,B08406,3,0,7,51 CELLS,0,SEX OF WORKERS BY MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,B08406,3,0,0,,0,Universe:  Workers 16 years and over,
ACSSF,B08406,3,1,0,,0,Total:,
ACSSF,B08406,3,2,0,,0,"Car, truck, or van:",
ACSSF,B08406,3,3,0,,0,Drove alone,
ACSSF,B08406,3,4,0,,0,Carpooled:,
ACSSF,B08406,3,5,0,,0,In 2-person carpool,
ACSSF,B08406,3,6,0,,0,In 3-person carpool,
ACSSF,B08406,3,7,0,,0,In 4-or-more-person carpool,
ACSSF,B08406,3,8,0,,0,Public transportation (excluding taxicab):,
ACSSF,B08406,3,9,0,,0,Bus or trolley bus,
ACSSF,B08406,3,10,0,,0,Streetcar or trolley car (carro publico in Puerto Rico),
ACSSF,B08406,3,11,0,,0,Subway or elevated,
ACSSF,B08406,3,12,0,,0,Railroad,
ACSSF,B08406,3,13,0,,0,Ferryboat,
ACSSF,B08406,3,14,0,,0,Bicycle,
ACSSF,B08406,3,15,0,,0,Walked,
ACSSF,B08406,3,16,0,,0,"Taxicab, motorcycle, or other means",
ACSSF,B08406,3,17,0,,0,Worked at home,
ACSSF,B08406,3,18,0,,0,Male:,
ACSSF,B08406,3,19,0,,0,"Car, truck, or van:",
ACSSF,B08406,3,20,0,,0,Drove alone,
ACSSF,B08406,3,21,0,,0,Carpooled:,
ACSSF,B08406,3,22,0,,0,In 2-person carpool,
ACSSF,B08406,3,23,0,,0,In 3-person carpool,
ACSSF,B08406,3,24,0,,0,In 4-or-more-person carpool,
ACSSF,B08406,3,25,0,,0,Public transportation (excluding taxicab):,
ACSSF,B08406,3,26,0,,0,Bus or trolley bus,
ACSSF,B08406,3,27,0,,0,Streetcar or trolley car (carro publico in Puerto Rico),
ACSSF,B08406,3,28,0,,0,Subway or elevated,
ACSSF,B08406,3,29,0,,0,Railroad,
ACSSF,B08406,3,30,0,,0,Ferryboat,
ACSSF,B08406,3,31,0,,0,Bicycle,
ACSSF,B08406,3,32,0,,0,Walked,
ACSSF,B08406,3,33,0,,0,"Taxicab, motorcycle, or other means",
ACSSF,B08406,3,34,0,,0,Worked at home,
ACSSF,B08406,3,35,0,,0,Female:,
ACSSF,B08406,3,36,0,,0,"Car, truck, or van:",
ACSSF,B08406,3,37,0,,0,Drove alone,
ACSSF,B08406,3,38,0,,0,Carpooled:,
ACSSF,B08406,3,39,0,,0,In 2-person carpool,
ACSSF,B08406,3,40,0,,0,In 3-person carpool,
ACSSF,B08406,3,41,0,,0,In 4-or-more-person carpool,
ACSSF,B08406,3,42,0,,0,Public transportation (excluding taxicab):,
ACSSF,B08406,3,43,0,,0,Bus or trolley bus,
ACSSF,B08406,3,44,0,,0,Streetcar or trolley car (carro publico in Puerto Rico),
ACSSF,B08406,3,45,0,,0,Subway or elevated,
ACSSF,B08406,3,46,0,,0,Railroad,
ACSSF,B08406,3,47,0,,0,Ferryboat,
ACSSF,B08406,3,48,0,,0,Bicycle,
ACSSF,B08406,3,49,0,,0,Walked,
ACSSF,B08406,3,50,0,,0,"Taxicab, motorcycle, or other means",
ACSSF,B08406,3,51,0,,0,Worked at home,
ACSSF,B08412,3,0,58,39 CELLS,0,SEX OF WORKERS BY TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,B08412,3,0,0,,0,Universe: Workers 16 years and over who did not work at home,
ACSSF,B08412,3,1,0,,0,Total:,
ACSSF,B08412,3,2,0,,0,Less than 5 minutes,
ACSSF,B08412,3,3,0,,0,5 to 9 minutes,
ACSSF,B08412,3,4,0,,0,10 to 14 minutes,
ACSSF,B08412,3,5,0,,0,15 to 19 minutes,
ACSSF,B08412,3,6,0,,0,20 to 24 minutes,
ACSSF,B08412,3,7,0,,0,25 to 29 minutes,
ACSSF,B08412,3,8,0,,0,30 to 34 minutes,
ACSSF,B08412,3,9,0,,0,35 to 39 minutes,
ACSSF,B08412,3,10,0,,0,40 to 44 minutes,
ACSSF,B08412,3,11,0,,0,45 to 59 minutes,
ACSSF,B08412,3,12,0,,0,60 to 89 minutes,
ACSSF,B08412,3,13,0,,0,90 or more minutes,
ACSSF,B08412,3,14,0,,0,Male:,
ACSSF,B08412,3,15,0,,0,Less than 5 minutes,
ACSSF,B08412,3,16,0,,0,5 to 9 minutes,
ACSSF,B08412,3,17,0,,0,10 to 14 minutes,
ACSSF,B08412,3,18,0,,0,15 to 19 minutes,
ACSSF,B08412,3,19,0,,0,20 to 24 minutes,
ACSSF,B08412,3,20,0,,0,25 to 29 minutes,
ACSSF,B08412,3,21,0,,0,30 to 34 minutes,
ACSSF,B08412,3,22,0,,0,35 to 39 minutes,
ACSSF,B08412,3,23,0,,0,40 to 44 minutes,
ACSSF,B08412,3,24,0,,0,45 to 59 minutes,
ACSSF,B08412,3,25,0,,0,60 to 89 minutes,
ACSSF,B08412,3,26,0,,0,90 or more minutes,
ACSSF,B08412,3,27,0,,0,Female:,
ACSSF,B08412,3,28,0,,0,Less than 5 minutes,
ACSSF,B08412,3,29,0,,0,5 to 9 minutes,
ACSSF,B08412,3,30,0,,0,10 to 14 minutes,
ACSSF,B08412,3,31,0,,0,15 to 19 minutes,
ACSSF,B08412,3,32,0,,0,20 to 24 minutes,
ACSSF,B08412,3,33,0,,0,25 to 29 minutes,
ACSSF,B08412,3,34,0,,0,30 to 34 minutes,
ACSSF,B08412,3,35,0,,0,35 to 39 minutes,
ACSSF,B08412,3,36,0,,0,40 to 44 minutes,
ACSSF,B08412,3,37,0,,0,45 to 59 minutes,
ACSSF,B08412,3,38,0,,0,60 to 89 minutes,
ACSSF,B08412,3,39,0,,0,90 or more minutes,
ACSSF,B08511,3,0,97,35 CELLS,0,MEANS OF TRANSPORTATION TO WORK BY CITIZENSHIP STATUS FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,B08511,3,0,0,,0,Universe:  Workers 16 years and over,
ACSSF,B08511,3,1,0,,0,Total:,
ACSSF,B08511,3,2,0,,0,Native,
ACSSF,B08511,3,3,0,,0,Foreign born:,
ACSSF,B08511,3,4,0,,0,Naturalized U.S. citizen,
ACSSF,B08511,3,5,0,,0,Not a U.S. citizen,
ACSSF,B08511,3,6,0,,0,"Car, truck, or van - drove alone:",
ACSSF,B08511,3,7,0,,0,Native,
ACSSF,B08511,3,8,0,,0,Foreign born:,
ACSSF,B08511,3,9,0,,0,Naturalized U.S. citizen,
ACSSF,B08511,3,10,0,,0,Not a U.S. citizen,
ACSSF,B08511,3,11,0,,0,"Car, truck, or van - carpooled:",
ACSSF,B08511,3,12,0,,0,Native,
ACSSF,B08511,3,13,0,,0,Foreign born:,
ACSSF,B08511,3,14,0,,0,Naturalized U.S. citizen,
ACSSF,B08511,3,15,0,,0,Not a U.S. citizen,
ACSSF,B08511,3,16,0,,0,Public transportation (excluding taxicab):,
ACSSF,B08511,3,17,0,,0,Native,
ACSSF,B08511,3,18,0,,0,Foreign born:,
ACSSF,B08511,3,19,0,,0,Naturalized U.S. citizen,
ACSSF,B08511,3,20,0,,0,Not a U.S. citizen,
ACSSF,B08511,3,21,0,,0,Walked:,
ACSSF,B08511,3,22,0,,0,Native,
ACSSF,B08511,3,23,0,,0,Foreign born:,
ACSSF,B08511,3,24,0,,0,Naturalized U.S. citizen,
ACSSF,B08511,3,25,0,,0,Not a U.S. citizen,
ACSSF,B08511,3,26,0,,0,"Taxicab, motorcycle, bicycle, or other means:",
ACSSF,B08511,3,27,0,,0,Native,
ACSSF,B08511,3,28,0,,0,Foreign born:,
ACSSF,B08511,3,29,0,,0,Naturalized U.S. citizen,
ACSSF,B08511,3,30,0,,0,Not a U.S. citizen,
ACSSF,B08511,3,31,0,,0,Worked at home:,
ACSSF,B08511,3,32,0,,0,Native,
ACSSF,B08511,3,33,0,,0,Foreign born:,
ACSSF,B08511,3,34,0,,0,Naturalized U.S. citizen,
ACSSF,B08511,3,35,0,,0,Not a U.S. citizen,
ACSSF,C08406,3,0,132,33 CELLS,0,SEX OF WORKERS BY MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,C08406,3,0,0,,0,Universe:  Workers 16 years and over,
ACSSF,C08406,3,1,0,,0,Total:,
ACSSF,C08406,3,2,0,,0,"Car, truck, or van:",
ACSSF,C08406,3,3,0,,0,Drove alone,
ACSSF,C08406,3,4,0,,0,Carpooled:,
ACSSF,C08406,3,5,0,,0,In 2-person carpool,
ACSSF,C08406,3,6,0,,0,In 3-person carpool,
ACSSF,C08406,3,7,0,,0,In 4-or-more-person carpool,
ACSSF,C08406,3,8,0,,0,Public transportation (excluding taxicab),
ACSSF,C08406,3,9,0,,0,Walked,
ACSSF,C08406,3,10,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,C08406,3,11,0,,0,Worked at home,
ACSSF,C08406,3,12,0,,0,Male:,
ACSSF,C08406,3,13,0,,0,"Car, truck, or van:",
ACSSF,C08406,3,14,0,,0,Drove alone,
ACSSF,C08406,3,15,0,,0,Carpooled:,
ACSSF,C08406,3,16,0,,0,In 2-person carpool,
ACSSF,C08406,3,17,0,,0,In 3-person carpool,
ACSSF,C08406,3,18,0,,0,In 4-or-more-person carpool,
ACSSF,C08406,3,19,0,,0,Public transportation (excluding taxicab),
ACSSF,C08406,3,20,0,,0,Walked,
ACSSF,C08406,3,21,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,C08406,3,22,0,,0,Worked at home,
ACSSF,C08406,3,23,0,,0,Female:,
ACSSF,C08406,3,24,0,,0,"Car, truck, or van:",
ACSSF,C08406,3,25,0,,0,Drove alone,
ACSSF,C08406,3,26,0,,0,Carpooled:,
ACSSF,C08406,3,27,0,,0,In 2-person carpool,
ACSSF,C08406,3,28,0,,0,In 3-person carpool,
ACSSF,C08406,3,29,0,,0,In 4-or-more-person carpool,
ACSSF,C08406,3,30,0,,0,Public transportation (excluding taxicab),
ACSSF,C08406,3,31,0,,0,Walked,
ACSSF,C08406,3,32,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,C08406,3,33,0,,0,Worked at home,
ACSSF,C08412,3,0,165,30 CELLS,0,SEX OF WORKERS BY TRAVEL TIME TO WORK FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,C08412,3,0,0,,0,Universe: Workers 16 years and over who did not work at home,
ACSSF,C08412,3,1,0,,0,Total:,
ACSSF,C08412,3,2,0,,0,Less than 10 minutes,
ACSSF,C08412,3,3,0,,0,10 to 14 minutes,
ACSSF,C08412,3,4,0,,0,15 to 19 minutes,
ACSSF,C08412,3,5,0,,0,20 to 24 minutes,
ACSSF,C08412,3,6,0,,0,25 to 29 minutes,
ACSSF,C08412,3,7,0,,0,30 to 34 minutes,
ACSSF,C08412,3,8,0,,0,35 to 44 minutes,
ACSSF,C08412,3,9,0,,0,45 to 59 minutes,
ACSSF,C08412,3,10,0,,0,60 or more minutes,
ACSSF,C08412,3,11,0,,0,Male:,
ACSSF,C08412,3,12,0,,0,Less than 10 minutes,
ACSSF,C08412,3,13,0,,0,10 to 14 minutes,
ACSSF,C08412,3,14,0,,0,15 to 19 minutes,
ACSSF,C08412,3,15,0,,0,20 to 24 minutes,
ACSSF,C08412,3,16,0,,0,25 to 29 minutes,
ACSSF,C08412,3,17,0,,0,30 to 34 minutes,
ACSSF,C08412,3,18,0,,0,35 to 44 minutes,
ACSSF,C08412,3,19,0,,0,45 to 59 minutes,
ACSSF,C08412,3,20,0,,0,60 or more minutes,
ACSSF,C08412,3,21,0,,0,Female:,
ACSSF,C08412,3,22,0,,0,Less than 10 minutes,
ACSSF,C08412,3,23,0,,0,10 to 14 minutes,
ACSSF,C08412,3,24,0,,0,15 to 19 minutes,
ACSSF,C08412,3,25,0,,0,20 to 24 minutes,
ACSSF,C08412,3,26,0,,0,25 to 29 minutes,
ACSSF,C08412,3,27,0,,0,30 to 34 minutes,
ACSSF,C08412,3,28,0,,0,35 to 44 minutes,
ACSSF,C08412,3,29,0,,0,45 to 59 minutes,
ACSSF,C08412,3,30,0,,0,60 or more minutes,
ACSSF,C08511,3,0,195,30 CELLS,218,MEANS OF TRANSPORTATION TO WORK BY CITIZENSHIP STATUS FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,C08511,3,0,0,,0,Universe: Workers 16 years and over,
ACSSF,C08511,3,1,0,,0,Total:,
ACSSF,C08511,3,2,0,,0,Native,
ACSSF,C08511,3,3,0,,0,Foreign born:,
ACSSF,C08511,3,4,0,,0,Naturalized U.S. citizen,
ACSSF,C08511,3,5,0,,0,Not a U.S. citizen,
ACSSF,C08511,3,6,0,,0,"Car, truck, or van - drove alone:",
ACSSF,C08511,3,7,0,,0,Native,
ACSSF,C08511,3,8,0,,0,Foreign born:,
ACSSF,C08511,3,9,0,,0,Naturalized U.S. citizen,
ACSSF,C08511,3,10,0,,0,Not a U.S. citizen,
ACSSF,C08511,3,11,0,,0,"Car, truck, or van - carpooled:",
ACSSF,C08511,3,12,0,,0,Native,
ACSSF,C08511,3,13,0,,0,Foreign born:,
ACSSF,C08511,3,14,0,,0,Naturalized U.S. citizen,
ACSSF,C08511,3,15,0,,0,Not a U.S. citizen,
ACSSF,C08511,3,16,0,,0,Public transportation (excluding taxicab):,
ACSSF,C08511,3,17,0,,0,Native,
ACSSF,C08511,3,18,0,,0,Foreign born:,
ACSSF,C08511,3,19,0,,0,Naturalized U.S. citizen,
ACSSF,C08511,3,20,0,,0,Not a U.S. citizen,
ACSSF,C08511,3,21,0,,0,"Taxicab, motorcycle, bicycle, walked, or other means:",
ACSSF,C08511,3,22,0,,0,Native,
ACSSF,C08511,3,23,0,,0,Foreign born:,
ACSSF,C08511,3,24,0,,0,Naturalized U.S. citizen,
ACSSF,C08511,3,25,0,,0,Not a U.S. citizen,
ACSSF,C08511,3,26,0,,0,Worked at home:,
ACSSF,C08511,3,27,0,,0,Native,
ACSSF,C08511,3,28,0,,0,Foreign born:,
ACSSF,C08511,3,29,0,,0,Naturalized U.S. citizen,
ACSSF,C08511,3,30,0,,0,Not a U.S. citizen,
ACSSF,B08501,4,0,7,56 CELLS,0,MEANS OF TRANSPORTATION TO WORK BY AGE FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,B08501,4,0,0,,0,Universe:  Workers 16 years and over,
ACSSF,B08501,4,1,0,,0,Total:,
ACSSF,B08501,4,2,0,,0,16 to 19 years,
ACSSF,B08501,4,3,0,,0,20 to 24 years,
ACSSF,B08501,4,4,0,,0,25 to 44 years,
ACSSF,B08501,4,5,0,,0,45 to 54 years,
ACSSF,B08501,4,6,0,,0,55 to 59 years,
ACSSF,B08501,4,7,0,,0,60 to 64 years,
ACSSF,B08501,4,8,0,,0,65 years and over,
ACSSF,B08501,4,9,0,,0,"Car, truck, or van - drove alone:",
ACSSF,B08501,4,10,0,,0,16 to 19 years,
ACSSF,B08501,4,11,0,,0,20 to 24 years,
ACSSF,B08501,4,12,0,,0,25 to 44 years,
ACSSF,B08501,4,13,0,,0,45 to 54 years,
ACSSF,B08501,4,14,0,,0,55 to 59 years,
ACSSF,B08501,4,15,0,,0,60 to 64 years,
ACSSF,B08501,4,16,0,,0,65 years and over,
ACSSF,B08501,4,17,0,,0,"Car, truck, or van - carpooled:",
ACSSF,B08501,4,18,0,,0,16 to 19 years,
ACSSF,B08501,4,19,0,,0,20 to 24 years,
ACSSF,B08501,4,20,0,,0,25 to 44 years,
ACSSF,B08501,4,21,0,,0,45 to 54 years,
ACSSF,B08501,4,22,0,,0,55 to 59 years,
ACSSF,B08501,4,23,0,,0,60 to 64 years,
ACSSF,B08501,4,24,0,,0,65 years and over,
ACSSF,B08501,4,25,0,,0,Public transportation (excluding taxicab):,
ACSSF,B08501,4,26,0,,0,16 to 19 years,
ACSSF,B08501,4,27,0,,0,20 to 24 years,
ACSSF,B08501,4,28,0,,0,25 to 44 years,
ACSSF,B08501,4,29,0,,0,45 to 54 years,
ACSSF,B08501,4,30,0,,0,55 to 59 years,
ACSSF,B08501,4,31,0,,0,60 to 64 years,
ACSSF,B08501,4,32,0,,0,65 years and over,
ACSSF,B08501,4,33,0,,0,Walked:,
ACSSF,B08501,4,34,0,,0,16 to 19 years,
ACSSF,B08501,4,35,0,,0,20 to 24 years,
ACSSF,B08501,4,36,0,,0,25 to 44 years,
ACSSF,B08501,4,37,0,,0,45 to 54 years,
ACSSF,B08501,4,38,0,,0,55 to 59 years,
ACSSF,B08501,4,39,0,,0,60 to 64 years,
ACSSF,B08501,4,40,0,,0,65 years and over,
ACSSF,B08501,4,41,0,,0,"Taxicab, motorcycle, bicycle, or other means:",
ACSSF,B08501,4,42,0,,0,16 to 19 years,
ACSSF,B08501,4,43,0,,0,20 to 24 years,
ACSSF,B08501,4,44,0,,0,25 to 44 years,
ACSSF,B08501,4,45,0,,0,45 to 54 years,
ACSSF,B08501,4,46,0,,0,55 to 59 years,
ACSSF,B08501,4,47,0,,0,60 to 64 years,
ACSSF,B08501,4,48,0,,0,65 years and over,
ACSSF,B08501,4,49,0,,0,Worked at home:,
ACSSF,B08501,4,50,0,,0,16 to 19 years,
ACSSF,B08501,4,51,0,,0,20 to 24 years,
ACSSF,B08501,4,52,0,,0,25 to 44 years,
ACSSF,B08501,4,53,0,,0,45 to 54 years,
ACSSF,B08501,4,54,0,,0,55 to 59 years,
ACSSF,B08501,4,55,0,,0,60 to 64 years,
ACSSF,B08501,4,56,0,,0,65 years and over,
ACSSF,B08503,4,0,63,7 CELLS,0,MEDIAN AGE BY MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,B08503,4,0,0,,0,Universe:  Workers 16 years and over,
ACSSF,B08503,4,0.7,0,,0,Median age --,
ACSSF,B08503,4,1,0,,0,Total:,
ACSSF,B08503,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08503,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08503,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08503,4,5,0,,0,Walked,
ACSSF,B08503,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08503,4,7,0,,0,Worked at home,
ACSSF,B08505A,4,0,70,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (WHITE ALONE),Journey to Work
ACSSF,B08505A,4,0,0,,0,Universe:  White alone workers 16 years and over,
ACSSF,B08505A,4,1,0,,0,Total:,
ACSSF,B08505A,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505A,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505A,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505A,4,5,0,,0,Walked,
ACSSF,B08505A,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505A,4,7,0,,0,Worked at home,
ACSSF,B08505B,4,0,77,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (BLACK OR AFRICAN AMERICAN ALONE),Journey to Work
ACSSF,B08505B,4,0,0,,0,Universe:  Black or African American alone workers 16 years and over,
ACSSF,B08505B,4,1,0,,0,Total:,
ACSSF,B08505B,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505B,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505B,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505B,4,5,0,,0,Walked,
ACSSF,B08505B,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505B,4,7,0,,0,Worked at home,
ACSSF,B08505C,4,0,84,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (AMERICAN INDIAN AND ALASKA NATIVE ALONE),Journey to Work
ACSSF,B08505C,4,0,0,,0,Universe:  American Indian and Alaska Native alone workers 16 years and over,
ACSSF,B08505C,4,1,0,,0,Total:,
ACSSF,B08505C,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505C,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505C,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505C,4,5,0,,0,Walked,
ACSSF,B08505C,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505C,4,7,0,,0,Worked at home,
ACSSF,B08505D,4,0,91,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (ASIAN ALONE),Journey to Work
ACSSF,B08505D,4,0,0,,0,Universe:  Asian alone workers 16 years and over,
ACSSF,B08505D,4,1,0,,0,Total:,
ACSSF,B08505D,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505D,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505D,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505D,4,5,0,,0,Walked,
ACSSF,B08505D,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505D,4,7,0,,0,Worked at home,
ACSSF,B08505E,4,0,98,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),Journey to Work
ACSSF,B08505E,4,0,0,,0,Universe:  Native Hawaiian and Other Pacific Islander alone workers 16 years and over,
ACSSF,B08505E,4,1,0,,0,Total:,
ACSSF,B08505E,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505E,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505E,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505E,4,5,0,,0,Walked,
ACSSF,B08505E,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505E,4,7,0,,0,Worked at home,
ACSSF,B08505F,4,0,105,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (SOME OTHER RACE ALONE),Journey to Work
ACSSF,B08505F,4,0,0,,0,Universe:  Some other race alone workers 16 years and over,
ACSSF,B08505F,4,1,0,,0,Total:,
ACSSF,B08505F,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505F,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505F,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505F,4,5,0,,0,Walked,
ACSSF,B08505F,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505F,4,7,0,,0,Worked at home,
ACSSF,B08505G,4,0,112,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (TWO OR MORE RACES),Journey to Work
ACSSF,B08505G,4,0,0,,0,Universe:  Two or more races workers 16 years and over,
ACSSF,B08505G,4,1,0,,0,Total:,
ACSSF,B08505G,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505G,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505G,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505G,4,5,0,,0,Walked,
ACSSF,B08505G,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505G,4,7,0,,0,Worked at home,
ACSSF,B08505H,4,0,119,7 CELLS,0,"MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (WHITE ALONE, NOT HISPANIC OR LATINO)",Journey to Work
ACSSF,B08505H,4,0,0,,0,"Universe:  White alone, not Hispanic or Latino workers 16 years and over",
ACSSF,B08505H,4,1,0,,0,Total:,
ACSSF,B08505H,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505H,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505H,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505H,4,5,0,,0,Walked,
ACSSF,B08505H,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505H,4,7,0,,0,Worked at home,
ACSSF,B08505I,4,0,126,7 CELLS,0,MEANS OF TRANSPORTATION TO WORK FOR WORKPLACE GEOGRAPHY (HISPANIC OR LATINO),Journey to Work
ACSSF,B08505I,4,0,0,,0,Universe:  Hispanic or Latino workers 16 years and over,
ACSSF,B08505I,4,1,0,,0,Total:,
ACSSF,B08505I,4,2,0,,0,"Car, truck, or van - drove alone",
ACSSF,B08505I,4,3,0,,0,"Car, truck, or van - carpooled",
ACSSF,B08505I,4,4,0,,0,Public transportation (excluding taxicab),
ACSSF,B08505I,4,5,0,,0,Walked,
ACSSF,B08505I,4,6,0,,0,"Taxicab, motorcycle, bicycle, or other means",
ACSSF,B08505I,4,7,0,,0,Worked at home,
ACSSF,C08501,4,0,133,42 CELLS,0,MEANS OF TRANSPORTATION TO WORK BY AGE FOR WORKPLACE GEOGRAPHY,Journey to Work
ACSSF,C08501,4,0,0,,0,Universe: Workers 16 years and over,
ACSSF,C08501,4,1,0,,0,Total:,
ACSSF,C08501,4,2,0,,0,16 to 19 years,
ACSSF,C08501,4,3,0,,0,20 to 24 years,
ACSSF,C08501,4,4,0,,0,25 to 44 years,
ACSSF,C08501,4,5,0,,0,45 to 54 years,
ACSSF,C08501,4,6,0,,0,55 to 59 years,
ACSSF,C08501,4,7,0,,0,60 years and over,
ACSSF,C08501,4,8,0,,0,"Car, truck, or van - drove alone:",
ACSSF,C08501,4,9,0,,0,16 to 19 years,
